2020-02-01 17:21:00,2020-02-01 17:21:00,76,38,38,陕西省
2020-02-01 17:24:00,,38,0,0,辽宁省
2020-02-01 17:27:00,2020-02-01 17:27:00,228,228,0,山西省
2020-02-01 17:28:00,2020-02-01 17:28:00,38,0,38,辽宁省
2020-02-01 17:32:00,2020-02-01 17:32:00,76,0,76,福建省
2020-02-01 17:43:00,2020-02-01 17:43:00,190,190,0,上海
2020-02-01 17:50:00,2020-02-01 17:51:00,76,0,76,上海
2020-02-01 17:51:00,2020-02-01 17:51:00,38,0,38,江苏省
2020-02-01 17:55:00,2020-02-01 17:56:00,76,0,76,云南省
2020-02-01 18:02:00,2020-02-01 18:02:00,76,76,0,上海
2020-02-01 18:02:00,2020-02-01 18:02:00,190,190,0,上海
2020-02-01 18:10:00,2020-02-01 18:11:00,76,76,0,四川省
2020-02-01 18:13:00,,114,0,0,江苏省
2020-02-01 18:17:00,2020-02-01 18:17:00,71,71,0,湖南省
2020-02-01 18:19:00,2020-02-01 18:19:00,76,76,0,上海
2020-02-01 18:21:00,2020-02-01 18:21:00,38,0,38,四川省
2020-02-01 18:31:00,2020-02-01 18:31:00,76,76,0,上海
2020-02-01 18:33:00,2020-02-01 18:34:00,38,38,0,四川省
2020-02-01 18:44:00,2020-02-01 18:44:00,71,71,0,江苏省
2020-02-01 18:46:00,2020-02-01 18:46:00,76,0,76,上海
2020-02-01 18:48:00,2020-02-01 18:48:00,76,0,76,江西省
2020-02-01 18:57:00,2020-02-01 18:57:00,304,304,0,上海
2020-02-01 18:59:00,2020-02-01 18:59:00,38,0,38,江苏省
2020-02-01 19:00:00,2020-02-01 19:01:00,38,38,0,上海
2020-02-01 19:04:00,,38,0,0,上海
2020-02-01 19:04:00,2020-02-01 19:07:00,71,71,0,上海
2020-02-01 19:08:00,2020-02-01 19:08:00,76,0,76,广东省
2020-02-01 19:27:00,2020-02-01 19:27:00,38,38,0,上海
2020-02-01 19:28:00,2020-02-01 19:28:00,38,38,0,上海
2020-02-01 19:29:00,2020-02-01 19:29:00,38,0,38,广东省
2020-02-01 19:30:00,2020-02-01 19:30:00,38,38,0,上海
2020-02-01 19:34:00,2020-02-01 19:34:00,76,0,76,吉林省
2020-02-01 19:37:00,2020-02-01 19:37:00,104,104,0,黑龙江省
2020-02-01 19:43:00,2020-02-01 19:43:00,38,38,0,上海
2020-02-01 19:50:00,2020-02-01 19:50:00,38,0,38,上海
2020-02-01 19:52:00,2020-02-01 19:52:00,38,0,38,上海
2020-02-01 20:08:00,2020-02-01 20:08:00,38,38,0,辽宁省
2020-02-01 20:09:00,2020-02-01 20:10:00,152,0,152,四川省
2020-02-01 20:15:00,2020-02-01 20:15:00,114,0,114,广东省
2020-02-01 20:21:00,2020-02-01 20:21:00,294,294,0,浙江省
2020-02-01 20:23:00,,190,0,0,上海
2020-02-01 20:23:00,2020-02-01 20:23:00,104,0,104,上海
2020-02-01 20:28:00,2020-02-01 20:29:00,38,38,0,上海
2020-02-01 20:33:00,2020-02-01 20:33:00,104,104,0,上海
2020-02-01 20:46:00,2020-02-01 20:46:00,76,76,0,广西壮族自治区
2020-02-01 20:50:00,2020-02-01 20:50:00,38,0,38,福建省
2020-02-01 20:50:00,2020-02-01 20:51:00,114,114,0,上海
2020-02-01 20:55:00,2020-02-01 20:55:00,38,38,0,上海
2020-02-01 21:01:00,2020-02-01 21:01:00,76,0,76,浙江省
2020-02-01 21:09:00,2020-02-01 21:09:00,114,0,114,海南省
2020-02-01 21:10:00,2020-02-01 21:10:00,76,76,0,四川省
2020-02-01 21:11:00,2020-02-01 21:11:00,76,76,0,四川省
2020-02-01 21:12:00,2020-02-01 21:12:00,76,0,76,四川省
2020-02-01 21:23:00,2020-02-01 21:23:00,114,114,0,山西省
2020-02-01 21:30:00,2020-02-01 21:30:00,76,76,0,广东省
2020-02-01 21:30:00,2020-02-01 21:30:00,114,114,0,上海
2020-02-01 21:32:00,2020-02-01 21:32:00,114,0,114,湖南省
2020-02-01 21:33:00,2020-02-01 21:33:00,76,76,0,四川省
2020-02-01 21:35:00,2020-02-01 21:35:00,38,38,0,上海
2020-02-01 21:37:00,2020-02-01 23:03:00,38,0,38,江西省
2020-02-01 21:40:00,2020-02-01 21:40:00,76,0,76,广东省
2020-02-01 21:40:00,2020-02-01 21:40:00,38,0,38,云南省
2020-02-01 21:43:00,2020-02-01 21:43:00,38,0,38,江苏省
2020-02-01 21:49:00,2020-02-01 21:49:00,38,0,38,上海
2020-02-01 21:52:00,2020-02-01 21:52:00,190,0,190,广东省
2020-02-01 21:53:00,2020-02-01 21:53:00,114,114,0,广东省
2020-02-01 21:56:00,2020-02-01 21:56:00,114,0,114,广东省
2020-02-01 21:59:00,2020-02-01 21:59:00,76,76,0,江苏省
2020-02-01 22:08:00,2020-02-01 22:08:00,76,0,76,浙江省
2020-02-01 22:14:00,2020-02-01 22:14:00,38,0,38,浙江省
2020-02-01 22:15:00,2020-02-01 22:15:00,76,0,76,北京
2020-02-01 22:17:00,2020-02-01 22:32:00,38,38,0,上海
2020-02-01 22:29:00,2020-02-01 22:29:00,152,152,0,广东省
2020-02-01 22:31:00,2020-02-01 22:31:00,38,38,0,北京
2020-02-01 22:35:00,2020-02-01 22:35:00,380,0,380,上海
2020-02-01 22:42:00,2020-02-01 22:42:00,380,0,380,上海
2020-02-01 22:44:00,2020-02-01 22:44:00,152,0,152,北京
2020-02-01 23:04:00,2020-02-01 23:05:00,104,104,0,北京
2020-02-01 23:07:00,2020-02-01 23:07:00,38,0,38,江西省
2020-02-01 23:10:00,2020-02-01 23:10:00,190,76,114,湖南省
2020-02-01 23:16:00,2020-02-01 23:16:00,38,0,38,浙江省
2020-02-01 23:18:00,2020-02-01 23:19:00,1330,0,1330,天津
2020-02-01 23:19:00,2020-02-01 23:20:00,38,0,38,福建省
2020-02-01 23:23:00,,38,0,0,湖南省
2020-02-01 23:26:00,2020-02-01 23:26:00,38,38,0,上海
2020-02-01 23:26:00,2020-02-01 23:26:00,38,38,0,上海
2020-02-01 23:29:00,2020-02-01 23:30:00,76,76,0,上海
2020-02-01 23:31:00,2020-02-01 23:31:00,38,38,0,江苏省
2020-02-01 23:40:00,2020-02-01 23:40:00,190,190,0,上海
2020-02-01 23:40:00,2020-02-01 23:40:00,152,152,0,上海
2020-02-01 23:43:00,2020-02-01 23:43:00,38,38,0,湖南省
2020-02-01 23:50:00,2020-02-01 23:51:00,38,0,38,广东省
2020-02-02 00:17:00,2020-02-02 00:17:00,38,38,0,浙江省
2020-02-02 00:18:00,2020-02-02 00:18:00,38,0,38,陕西省
2020-02-02 00:19:00,2020-02-02 00:19:00,76,76,0,北京
2020-02-02 00:20:00,2020-02-02 00:20:00,38,38,0,浙江省
2020-02-02 00:24:00,2020-02-02 00:24:00,76,76,0,上海
2020-02-02 00:43:00,2020-02-02 00:48:00,76,0,76,北京
2020-02-02 01:01:00,2020-02-02 01:01:00,76,0,76,上海
2020-02-02 01:16:00,2020-02-02 01:17:00,38,0,38,上海
2020-02-02 01:28:00,2020-02-02 01:28:00,76,38,38,重庆
2020-02-02 01:48:00,2020-02-02 01:48:00,114,114,0,江西省
2020-02-02 02:29:00,2020-02-02 02:30:00,38,0,38,广东省
2020-02-02 02:40:00,2020-02-02 02:41:00,76,0,76,辽宁省
2020-02-02 02:50:00,2020-02-02 02:50:00,170,170,0,江苏省
2020-02-02 04:50:00,2020-02-02 04:50:00,38,38,0,北京
2020-02-02 05:02:00,2020-02-02 05:04:00,38,0,38,天津
2020-02-02 05:22:00,2020-02-02 05:22:00,38,0,38,贵州省
2020-02-02 06:02:00,2020-02-02 06:03:00,76,0,76,江苏省
2020-02-02 06:25:00,2020-02-02 06:25:00,38,38,0,辽宁省
2020-02-02 06:49:00,2020-02-02 06:49:00,114,0,114,辽宁省
2020-02-02 07:39:00,2020-02-02 07:39:00,38,0,38,四川省
2020-02-02 07:40:00,2020-02-02 07:40:00,76,0,76,上海
2020-02-02 07:45:00,2020-02-02 07:45:00,152,0,152,四川省
2020-02-02 07:47:00,2020-02-02 09:20:00,190,190,0,浙江省
2020-02-02 08:24:00,2020-02-02 08:24:00,114,0,114,辽宁省
2020-02-02 08:38:00,2020-02-02 08:39:00,38,0,38,安徽省
2020-02-02 09:00:00,2020-02-02 09:04:00,38,0,38,江西省
2020-02-02 09:20:00,2020-02-02 10:14:00,76,76,0,上海
2020-02-02 09:26:00,2020-02-02 09:26:00,38,38,0,辽宁省
2020-02-02 09:27:00,2020-02-02 09:28:00,76,76,0,辽宁省
2020-02-02 09:30:00,2020-02-02 09:30:00,38,38,0,广东省
2020-02-02 09:32:00,,152,0,0,天津
2020-02-02 09:33:00,,38,0,0,浙江省
2020-02-02 09:37:00,,38,0,0,天津
2020-02-02 09:38:00,2020-02-02 09:39:00,38,38,0,北京
2020-02-02 09:43:00,2020-02-02 09:43:00,38,0,38,湖北省
2020-02-02 09:47:00,2020-02-02 09:47:00,38,38,0,北京
2020-02-02 09:57:00,2020-02-02 10:18:00,304,304,0,吉林省
2020-02-02 10:13:00,2020-02-02 10:13:00,114,76,38,上海
2020-02-02 10:15:00,,76,0,0,上海
2020-02-02 10:30:00,,38,0,0,上海
2020-02-02 10:30:00,2020-02-02 10:30:00,152,152,0,江西省
2020-02-02 10:38:00,2020-02-02 10:39:00,38,38,0,上海
2020-02-02 10:46:00,2020-02-02 10:46:00,152,76,76,上海
2020-02-02 10:58:00,2020-02-02 10:59:00,38,0,38,江苏省
2020-02-02 11:04:00,2020-02-02 11:04:00,38,0,38,河北省
2020-02-02 11:09:00,2020-02-02 11:09:00,76,0,76,广东省
2020-02-02 11:16:00,,38,0,0,广东省
2020-02-02 11:23:00,2020-02-02 11:23:00,104,0,104,陕西省
2020-02-02 11:24:00,2020-02-02 11:24:00,38,0,38,黑龙江省
2020-02-02 11:25:00,2020-02-02 11:25:00,147,0,147,陕西省
2020-02-02 11:35:00,2020-02-02 11:35:00,76,76,0,上海
2020-02-02 11:42:00,2020-02-02 11:42:00,76,76,0,上海
2020-02-02 11:49:00,2020-02-02 11:49:00,152,152,0,上海
2020-02-02 11:50:00,2020-02-02 11:50:00,190,0,190,山东省
2020-02-02 11:51:00,2020-02-02 11:51:00,38,0,38,北京
2020-02-02 11:51:00,2020-02-02 11:51:00,76,76,0,上海
2020-02-02 11:56:00,2020-02-02 11:56:00,190,190,0,上海
2020-02-02 11:56:00,,38,0,0,四川省
2020-02-02 11:59:00,2020-02-02 11:59:00,104,0,104,上海
2020-02-02 12:00:00,2020-02-02 12:00:00,76,0,76,上海
2020-02-02 12:00:00,2020-02-02 12:00:00,228,228,0,云南省
2020-02-02 12:04:00,2020-02-02 12:04:00,38,0,38,广东省
2020-02-02 12:14:00,2020-02-02 12:18:00,38,38,0,海南省
2020-02-02 12:17:00,2020-02-02 12:17:00,38,0,38,广东省
2020-02-02 12:19:00,,180,0,0,上海
2020-02-02 12:26:00,2020-02-02 12:26:00,38,0,38,四川省
2020-02-02 12:27:00,2020-02-02 12:27:00,76,0,76,上海
2020-02-02 12:33:00,,104,0,0,上海
2020-02-02 12:35:00,2020-02-02 12:35:00,76,0,76,江苏省
2020-02-02 12:35:00,2020-02-02 12:35:00,114,114,0,北京
2020-02-02 12:38:00,2020-02-02 12:38:00,71,71,0,广东省
2020-02-02 12:43:00,2020-02-02 12:44:00,114,0,114,吉林省
2020-02-02 12:43:00,2020-02-02 12:44:00,114,114,0,广东省
2020-02-02 12:44:00,,38,0,0,浙江省
2020-02-02 12:44:00,2020-02-02 12:44:00,38,0,38,浙江省
2020-02-02 12:48:00,2020-02-02 12:48:00,104,104,0,上海
2020-02-02 12:53:00,,76,0,0,辽宁省
2020-02-02 12:57:00,2020-02-02 12:57:00,76,76,0,上海
2020-02-02 13:03:00,2020-02-02 13:03:00,38,0,38,上海
2020-02-02 13:10:00,2020-02-02 13:10:00,38,38,0,上海
2020-02-02 13:15:00,,76,0,0,重庆
2020-02-02 13:16:00,2020-02-02 13:16:00,38,38,0,重庆
2020-02-02 13:17:00,2020-02-02 13:17:00,38,38,0,浙江省
2020-02-02 13:21:00,2020-02-02 13:21:00,76,76,0,上海
2020-02-02 13:31:00,2020-02-02 13:32:00,38,38,0,天津
2020-02-02 13:41:00,2020-02-02 13:41:00,76,76,0,上海
2020-02-02 13:42:00,2020-02-02 13:43:00,190,190,0,上海
2020-02-02 13:59:00,2020-02-02 13:59:00,38,38,0,上海
2020-02-02 14:01:00,,38,0,0,天津
2020-02-02 14:03:00,2020-02-02 14:03:00,71,71,0,安徽省
2020-02-02 14:03:00,2020-02-02 14:03:00,38,38,0,重庆
2020-02-02 14:08:00,2020-02-02 14:09:00,152,152,0,福建省
2020-02-02 14:09:00,2020-02-02 14:09:00,152,0,152,广东省
2020-02-02 14:11:00,2020-02-02 14:12:00,114,114,0,天津
2020-02-02 14:13:00,2020-02-02 14:13:00,38,38,0,湖南省
2020-02-02 14:17:00,2020-02-02 14:17:00,76,0,76,上海
2020-02-02 14:20:00,2020-02-02 14:20:00,38,38,0,上海
2020-02-02 14:33:00,2020-02-02 14:33:00,76,76,0,上海
2020-02-02 14:34:00,2020-02-02 14:34:00,266,0,266,上海
2020-02-02 14:34:00,2020-02-02 14:34:00,38,38,0,广东省
2020-02-02 14:38:00,,228,0,0,重庆
2020-02-02 14:40:00,2020-02-02 14:40:00,114,0,114,重庆
2020-02-02 14:47:00,2020-02-02 14:48:00,114,0,114,上海
2020-02-02 14:55:00,2020-02-02 14:55:00,76,0,76,安徽省
2020-02-02 15:09:00,2020-02-02 15:09:00,228,0,228,上海
2020-02-02 15:09:00,2020-02-02 15:11:00,38,0,38,上海
2020-02-02 15:27:00,2020-02-02 15:28:00,38,0,38,湖南省
2020-02-02 15:33:00,2020-02-02 15:34:00,76,0,76,天津
2020-02-02 15:34:00,2020-02-02 15:34:00,190,0,190,山东省
2020-02-02 15:36:00,2020-02-02 15:37:00,190,0,190,陕西省
2020-02-02 15:43:00,2020-02-02 15:43:00,114,114,0,北京
2020-02-02 15:45:00,2020-02-02 15:45:00,38,0,38,贵州省
2020-02-02 15:46:00,2020-02-02 15:46:00,38,0,38,浙江省
2020-02-02 15:51:00,2020-02-02 15:51:00,76,0,76,广东省
2020-02-02 15:58:00,2020-02-02 15:58:00,76,76,0,广西壮族自治区
2020-02-02 16:02:00,2020-02-02 16:02:00,76,76,0,北京
2020-02-02 16:03:00,2020-02-02 16:04:00,104,0,104,四川省
2020-02-02 16:13:00,2020-02-02 16:13:00,76,76,0,浙江省
2020-02-02 16:33:00,2020-02-02 16:33:00,38,38,0,广东省
2020-02-02 16:35:00,2020-02-02 16:35:00,38,0,38,山西省
2020-02-02 16:40:00,2020-02-02 16:40:00,114,0,114,四川省
2020-02-02 16:40:00,2020-02-02 16:40:00,114,0,114,四川省
2020-02-02 16:47:00,2020-02-02 16:48:00,38,0,38,山西省
2020-02-02 16:52:00,2020-02-02 16:52:00,3800,0,3800,河南省
2020-02-02 16:54:00,2020-02-02 16:55:00,38,0,38,河南省
2020-02-02 16:57:00,2020-02-02 16:57:00,38,0,38,安徽省
2020-02-02 16:58:00,,1140,0,0,江苏省
2020-02-02 17:02:00,2020-02-02 17:02:00,380,0,380,江苏省
2020-02-02 17:05:00,,76,0,0,天津
2020-02-02 17:06:00,2020-02-02 17:06:00,76,76,0,山东省
2020-02-02 17:08:00,2020-02-02 17:08:00,76,0,76,江苏省
2020-02-02 17:09:00,2020-02-02 17:09:00,76,76,0,江苏省
2020-02-02 17:10:00,2020-02-02 17:11:00,152,152,0,江苏省
2020-02-02 17:19:00,2020-02-02 17:19:00,152,0,152,上海
2020-02-02 17:24:00,2020-02-02 17:24:00,76,76,0,江苏省
2020-02-02 17:25:00,2020-02-02 17:25:00,76,76,0,江苏省
2020-02-02 17:32:00,2020-02-02 17:33:00,38,38,0,广东省
2020-02-02 17:34:00,2020-02-02 17:34:00,170,170,0,安徽省
2020-02-02 17:38:00,2020-02-02 17:38:00,38,0,38,江苏省
2020-02-02 17:53:00,2020-02-02 17:53:00,76,76,0,上海
2020-02-02 17:57:00,2020-02-02 17:57:00,76,38,38,广东省
2020-02-02 17:59:00,2020-02-02 17:59:00,76,0,76,四川省
2020-02-02 18:00:00,2020-02-02 18:00:00,114,114,0,山东省
2020-02-02 18:05:00,2020-02-02 18:05:00,38,38,0,江苏省
2020-02-02 18:09:00,2020-02-02 18:10:00,38,38,0,四川省
2020-02-02 18:15:00,2020-02-02 18:15:00,76,0,76,北京
2020-02-02 18:22:00,2020-02-02 18:22:00,104,104,0,重庆
2020-02-02 18:29:00,2020-02-02 18:29:00,76,76,0,重庆
2020-02-02 18:29:00,2020-02-02 18:33:00,38,0,38,陕西省
2020-02-02 18:30:00,2020-02-02 18:30:00,76,76,0,上海
2020-02-02 18:30:00,2020-02-02 18:30:00,38,38,0,贵州省
2020-02-02 18:31:00,2020-02-02 18:31:00,76,0,76,上海
2020-02-02 18:32:00,,76,0,0,福建省
2020-02-02 18:38:00,2020-02-02 18:38:00,38,0,38,黑龙江省
2020-02-02 18:43:00,,38,0,0,云南省
2020-02-02 18:44:00,,38,0,0,云南省
2020-02-02 18:53:00,2020-02-02 18:53:00,76,76,0,上海
2020-02-02 18:54:00,2020-02-02 18:54:00,76,0,76,上海
2020-02-02 18:57:00,2020-02-02 18:57:00,38,38,0,江苏省
2020-02-02 18:58:00,2020-02-02 18:58:00,38,38,0,贵州省
2020-02-02 19:01:00,2020-02-02 19:01:00,76,76,0,上海
2020-02-02 19:02:00,2020-02-02 19:02:00,76,76,0,上海
2020-02-02 19:10:00,2020-02-02 19:10:00,38,38,0,上海
2020-02-02 19:33:00,2020-02-02 19:33:00,114,0,114,北京
2020-02-02 19:34:00,2020-02-02 19:34:00,76,0,76,广东省
2020-02-02 19:39:00,2020-02-02 19:39:00,38,0,38,广西壮族自治区
2020-02-02 19:40:00,2020-02-02 19:41:00,38,38,0,广东省
2020-02-02 19:41:00,2020-02-02 19:41:00,114,114,0,江苏省
2020-02-02 19:41:00,2020-02-02 19:41:00,38,0,38,上海
2020-02-02 19:42:00,2020-02-02 19:42:00,152,152,0,江苏省
2020-02-02 19:47:00,2020-02-02 19:47:00,38,0,38,广东省
2020-02-02 19:48:00,2020-02-02 19:48:00,38,38,0,上海
2020-02-02 19:59:00,2020-02-02 20:17:00,38,0,38,江苏省
2020-02-02 20:05:00,2020-02-02 20:05:00,76,76,0,上海
2020-02-02 20:06:00,2020-02-02 20:11:00,38,0,38,江苏省
2020-02-02 20:08:00,2020-02-02 20:08:00,76,0,76,河南省
2020-02-02 20:12:00,2020-02-02 21:43:00,71,71,0,上海
2020-02-02 20:20:00,2020-02-02 20:20:00,76,76,0,上海
2020-02-02 20:33:00,2020-02-02 21:15:00,152,76,76,四川省
2020-02-02 20:36:00,2020-02-02 20:37:00,76,76,0,北京
2020-02-02 20:40:00,2020-02-02 20:40:00,76,76,0,四川省
2020-02-02 20:43:00,2020-02-02 20:43:00,760,0,760,上海
2020-02-02 20:44:00,2020-02-02 20:44:00,38,0,38,四川省
2020-02-02 20:45:00,2020-02-02 20:45:00,76,76,0,四川省
2020-02-02 21:04:00,,152,0,0,四川省
2020-02-02 21:09:00,2020-02-02 21:09:00,38,38,0,上海
2020-02-02 21:18:00,2020-02-02 21:18:00,152,76,76,四川省
2020-02-02 21:19:00,2020-02-02 21:20:00,114,114,0,上海
2020-02-02 21:26:00,2020-02-02 21:26:00,38,38,0,河南省
2020-02-02 21:28:00,2020-02-02 21:28:00,76,76,0,四川省
2020-02-02 21:31:00,2020-02-02 21:31:00,228,0,228,湖南省
2020-02-02 21:39:00,2020-02-02 21:39:00,38,0,38,四川省
2020-02-02 21:44:00,2020-02-02 21:45:00,38,0,38,江苏省
2020-02-02 21:45:00,2020-02-02 21:45:00,76,0,76,上海
2020-02-02 21:46:00,2020-02-02 21:47:00,38,0,38,四川省
2020-02-02 21:47:00,2020-02-02 21:47:00,228,0,228,广东省
2020-02-02 21:50:00,2020-02-02 21:50:00,76,0,76,上海
2020-02-02 22:02:00,2020-02-02 22:02:00,76,76,0,浙江省
2020-02-02 22:03:00,2020-02-02 22:03:00,228,0,228,上海
2020-02-02 22:20:00,2020-02-02 22:20:00,38,38,0,江苏省
2020-02-02 22:26:00,2020-02-02 22:26:00,38,38,0,江苏省
2020-02-02 22:29:00,2020-02-02 22:29:00,38,0,38,山东省
2020-02-02 22:31:00,2020-02-02 22:31:00,38,0,38,山西省
2020-02-02 22:34:00,,228,0,0,上海
2020-02-02 22:34:00,2020-02-02 22:35:00,76,76,0,上海
2020-02-02 22:35:00,2020-02-02 22:35:00,228,228,0,上海
2020-02-02 22:37:00,2020-02-02 22:37:00,38,38,0,湖南省
2020-02-02 22:38:00,,38,0,0,广东省
2020-02-02 22:39:00,2020-02-02 22:39:00,38,0,38,上海
2020-02-02 22:48:00,2020-02-02 22:48:00,38,38,0,上海
2020-02-02 23:05:00,2020-02-02 23:06:00,76,76,0,上海
2020-02-02 23:10:00,2020-02-02 23:10:00,38,38,0,上海
2020-02-02 23:10:00,2020-02-02 23:10:00,152,152,0,上海
2020-02-02 23:19:00,2020-02-02 23:19:00,76,76,0,黑龙江省
2020-02-02 23:24:00,2020-02-02 23:25:00,190,0,190,上海
2020-02-02 23:30:00,2020-02-02 23:42:00,114,114,0,上海
2020-02-02 23:30:00,,38,0,0,浙江省
2020-02-02 23:33:00,2020-02-02 23:33:00,71,71,0,山西省
2020-02-02 23:42:00,2020-02-02 23:42:00,38,0,38,北京
2020-02-02 23:43:00,2020-02-02 23:43:00,38,38,0,福建省
2020-02-02 23:46:00,2020-02-02 23:46:00,38,38,0,山东省
2020-02-02 23:52:00,2020-02-02 23:52:00,114,0,114,上海
2020-02-03 00:00:00,,152,0,0,湖南省
2020-02-03 00:02:00,2020-02-03 00:02:00,152,0,152,湖南省
